CustomerID,NRIC,Name,Gender,Address,Region,Age,,,,,
1000743,S5398180J,Low Eng Yue,Female,"Bishan,Ave7,BLK7,#15-1754",Central,76,,,,,
1000744,S7868471Y,Teng Lian Eng,Male,"Clementi,Ave1,BLK8,#2-1565",West,90,,,,,
1000745,S4942716D,Ho Chee How,Male,"Woodlands,Ave3,BLK5,#5-1938",North,7,,,,,
1000746,S7795065H,Neo How Kuan,Male,"Punggol,Ave7,BLK4,#7-1652",Northeast,7,,,,,
1000747,S5063372I,Ong Chee Lay,Female,"Bedok,Ave9,BLK8,#13-1755",East,83,,,,,
1000748,S8033593W,Koh Mun Fook,Male,"Bedok,Ave4,BLK1,#13-1930",East,48,,,,,
1000749,S7077227R,Lim Sun Wei,Male,"Sembawang,Ave1,BLK3,#5-393",North,30,,,,,
1000750,S7660647D,Soh Kah Wah,Male,"Bukit Batok,Ave4,BLK5,#2-1060",West,12,,,,,
1000751,S5850212G,Ang Beng Eng,Male,"Bedok,Ave2,BLK7,#8-1333",East,15,,,,,
1000752,S5524955O,Lau Mei Hock,Female,"Tampines,Ave2,BLK3,#17-213",East,8,,,,,
1000753,S4410728J,Yong Wai Yew,Female,"Hougang,Ave4,BLK8,#6-325",Northeast,66,,,,,
1000754,S6500428P,Chen Gim Meng,Male,"Bedok,Ave2,BLK9,#13-768",East,36,,,,,
1000755,S5537625B,Fong Sun Beng,Female,"Hougang,Ave4,BLK5,#5-456",Northeast,24,,,,,
1000756,S7738961T,Pan Beng Fatt,Male,"Bishan,Ave6,BLK10,#4-402",Central,70,,,,,
1000757,S7618520E,Lim Yee How,Female,"Clementi,Ave8,BLK7,#7-1036",West,76,,,,,
1000758,S7742053B,Low Leng Beng,Female,"Bukit Panjang,Ave3,BLK6,#2-1997",West,75,,,,,
1000759,S7975839K,Chen Lay Kuan,Female,"Bedok,Ave9,BLK9,#8-1274",East,36,,,,,
1000760,S5330328G,Yong Chee Seng,Female,"Sengkang,Ave3,BLK2,#19-1695",Northeast,58,,,,,
1000761,S6909681Y,Soh Keng Fook,Male,"Bedok,Ave5,BLK7,#11-1396",East,31,,,,,
1000762,S6072026F,Phua Fook Lian,Male,"Ang Mo Kio,Ave9,BLK9,#7-1321",Northeast,56,,,,,
1000763,S4418193Z,Wu Chun Beng,Female,"Tampines,Ave6,BLK6,#13-286",East,23,,,,,
1000764,S7217967R,Soh Gim Xiao,Female,"Jurong,Ave2,BLK8,#12-1502",West,58,,,,,
1000765,S4799106Z,Ang Hock Choon,Male,"Lim Chu Kang,Ave8,BLK1,#6-841",North,13,,,,,
1000766,S7484498F,Yong Wah Sun,Female,"Yishun,Ave1,BLK1,#20-972",North,76,,,,,
1000767,S4686764Z,Koh Eng Lan,Female,"Changi,Ave10,BLK10,#17-1518",East,90,,,,,
1000768,S5117422S,Low Yee Wai,Female,"Clementi,Ave8,BLK6,#4-1186",West,15,,,,,
1000769,S5601325R,Chong Ting Keng,Male,"Bukit Merah,Ave5,BLK8,#13-752",Central,57,,,,,
1000770,S8862362X,Lee Yue Lian,Male,"Yishun,Ave7,BLK5,#3-1922",North,16,,,,,
1000771,S8355401U,Ho Yew Ting,Male,"Clementi,Ave3,BLK3,#19-1469",West,26,,,,,
1000772,S8179274S,Ho Fatt Fook,Male,"Bukit Timah,Ave9,BLK7,#16-1788",Central,14,,,,,
1000773,S6421121N,Khoo Tee Lay,Female,"Changi,Ave9,BLK7,#9-592",East,58,,,,,
1000774,S7733907H,Pan Chun Keng,Male,"Bedok,Ave4,BLK8,#6-754",East,61,,,,,
1000775,S5012661S,Yap Wah Yue,Male,"Jurong,Ave2,BLK6,#19-1660",West,46,,,,,
1000776,S7203304J,Lee Fatt Ting,Female,"Bukit Merah,Ave3,BLK4,#16-769",Central,69,,,,,
1000777,S4970150A,Chen Yew Seng,Male,"Lim Chu Kang,Ave7,BLK6,#5-1930",North,81,,,,,
1000778,S8515654O,Loh Hock Lian,Male,"Choa Chu Kang,Ave3,BLK8,#4-1226",West,62,,,,,
1000779,S8561571H,Pang Gim Kek,Male,"Ang Mo Kio,Ave10,BLK5,#12-1677",Northeast,46,,,,,
1000780,S6462082K,Loh Tee Tee,Female,"Boon Lay,Ave2,BLK1,#7-680",West,37,,,,,
1000781,S8011412K,Wong Mun Kek,Male,"Ang Mo Kio,Ave4,BLK2,#11-1058",Northeast,76,,,,,
1000782,S5580306E,Yap Yee Lian,Male,"Lim Chu Kang,Ave4,BLK5,#19-139",North,87,,,,,
1000783,S6057215P,Phua Tee Gim,Female,"Bukit Merah,Ave8,BLK4,#16-185",Central,50,,,,,
1000784,S6553875I,Ong Eng Hock,Male,"Sembawang,Ave3,BLK1,#16-616",North,79,,,,,
1000785,S6132103H,Pan Eng Mun,Male,"Lim Chu Kang,Ave4,BLK7,#12-1047",North,52,,,,,
1000786,S8816457I,Teo Hoong Meng,Male,"Punggol,Ave5,BLK2,#7-1822",Northeast,9,,,,,
1000787,S6382980Z,Tay Lian Poh,Male,"Yishun,Ave10,BLK7,#6-1965",North,55,,,,,
1000788,S6114386V,Chan Gim Keng,Female,"Lim Chu Kang,Ave5,BLK4,#7-118",North,88,,,,,
1000789,S6524474K,Wong Chee Mun,Female,"Ang Mo Kio,Ave10,BLK5,#14-1652",Northeast,31,,,,,
1000790,S7557897U,Ang Leng Chun,Male,"Changi,Ave4,BLK8,#18-314",East,75,,,,,
1000791,S7216764U,Neo Lian Sun,Female,"Bukit Timah,Ave7,BLK7,#14-994",Central,23,,,,,
1000792,S7180873C,Tay Kah Fatt,Female,"Changi,Ave3,BLK2,#11-2000",East,69,,,,,
1000793,S8778756O,Pang Wah Yue,Female,"Bedok,Ave5,BLK4,#8-316",East,60,,,,,
1000794,S8406408K,Leong Yew Gim,Female,"Tampines,Ave5,BLK9,#13-1152",East,24,,,,,
1000795,S7198500Q,Pang Chee Eng,Male,"Jurong,Ave5,BLK4,#9-671",West,63,,,,,
1000796,S8488096H,Pan Lay Hock,Male,"Yishun,Ave7,BLK2,#8-483",North,30,,,,,
1000797,S4954252H,Soh Hoong Tee,Female,"Woodlands,Ave1,BLK2,#16-1140",North,85,,,,,
1000798,S6001368R,Lau Lan Tee,Male,"Bishan,Ave1,BLK8,#2-1397",Central,76,,,,,
1000799,S4631243O,Lim Wah Fook,Male,"Ang Mo Kio,Ave5,BLK7,#19-931",Northeast,28,,,,,
1000800,S6346879Y,Tan Lay Wai,Female,"Bukit Batok,Ave5,BLK9,#7-1628",West,72,,,,,
1000801,S6799895O,Chan Leng How,Male,"Woodlands,Ave2,BLK6,#18-1785",North,26,,,,,
1000802,S6105658L,Chan Fook Hoong,Female,"Sembawang,Ave9,BLK10,#16-1462",North,80,,,,,
1000803,S7086451U,Chang Seng Lian,Female,"Sembawang,Ave10,BLK3,#12-1115",North,53,,,,,
1000804,S6943140G,Ho Lan Fook,Male,"Ang Mo Kio,Ave4,BLK8,#8-1083",Northeast,60,,,,,
1000805,S8516116P,Soh Lian Yue,Male,"Bedok,Ave5,BLK6,#3-583",East,38,,,,,
1000806,S5695513Y,Chan Xiao Xiao,Female,"Jurong,Ave8,BLK3,#9-1355",West,81,,,,,
1000807,S6259024R,Lau Yew Seng,Female,"Clementi,Ave8,BLK4,#13-1972",West,72,,,,,
1000808,S5721716Y,Lim Kuan Yew,Female,"Boon Lay,Ave1,BLK8,#16-1286",West,35,,,,,
1000809,S6285508G,Ang Beng Tee,Male,"Bukit Timah,Ave4,BLK6,#17-1596",Central,23,,,,,
1000810,S5993774H,Chua Hock Fook,Male,"Bukit Merah,Ave1,BLK4,#3-1665",Central,79,,,,,
1000811,S5462679D,Ang Kuan Sun,Male,"Changi,Ave3,BLK9,#2-663",East,27,,,,,
1000812,S6726047T,Koh Eng Yew,Female,"Bedok,Ave7,BLK1,#5-1569",East,39,,,,,
1000813,S8280056O,Pan Hock Fook,Female,"Changi,Ave4,BLK8,#14-923",East,45,,,,,
1000814,S7817321X,Chen Yew Fook,Female,"Lim Chu Kang,Ave3,BLK6,#8-690",North,79,,,,,
1000815,S4660684D,Pang Wai Lian,Male,"Punggol,Ave6,BLK8,#5-1430",Northeast,17,,,,,
1000816,S6220639T,Fong Yew Xiao,Female,"Tampines,Ave2,BLK3,#18-1821",East,82,,,,,
1000817,S7240069D,Pang Wai Chee,Male,"Changi,Ave3,BLK9,#17-1492",East,49,,,,,
1000818,S8389404B,Neo Lay Mei,Female,"Bukit Timah,Ave10,BLK10,#12-498",Central,33,,,,,
1000819,S5024670B,Teng Ting Wei,Female,"Changi,Ave6,BLK1,#16-1960",East,34,,,,,
1000820,S6291116W,Yap Meng Xiao,Female,"Woodlands,Ave2,BLK7,#19-1764",North,69,,,,,
1000821,S5734605W,Ho How Hock,Female,"Changi,Ave10,BLK7,#15-898",East,36,,,,,
1000822,S4678006Y,Ng Ting Xiao,Female,"Jurong,Ave10,BLK3,#8-1152",West,87,,,,,
1000823,S5481836D,Wu Gim Kek,Male,"Woodlands,Ave6,BLK3,#2-747",North,62,,,,,
1000824,S8149877U,Ho Yue Meng,Male,"Clementi,Ave2,BLK2,#6-188",West,69,,,,,
1000825,S6094053S,Fong Seng Keng,Female,"Hougang,Ave5,BLK10,#12-403",Northeast,87,,,,,
1000826,S7478508Y,Khoo Eng Hock,Male,"Choa Chu Kang,Ave4,BLK5,#7-930",West,32,,,,,
1000827,S4533894X,Tay Poh Mun,Female,"Pasir Ris,Ave7,BLK7,#7-632",East,53,,,,,
1000828,S5965726N,Chong Chee Wei,Female,"Bedok,Ave5,BLK1,#2-1071",East,10,,,,,
1000829,S5695146O,Tay Sun Kah,Female,"Bishan,Ave3,BLK7,#7-1954",Central,81,,,,,
1000830,S8502041V,Soh Yew Poh,Male,"Bedok,Ave8,BLK9,#19-1773",East,84,,,,,
1000831,S8445639G,Teng Wai Yew,Female,"Changi,Ave7,BLK5,#14-259",East,51,,,,,
1000832,S4519012N,Soh Seng Yue,Female,"Changi,Ave4,BLK4,#4-1499",East,63,,,,,
1000833,S4854059U,Yap Leng Mun,Female,"Bukit Merah,Ave3,BLK8,#6-125",Central,86,,,,,
1000834,S8084418Z,Yap Gim Yee,Male,"Changi,Ave3,BLK10,#7-776",East,19,,,,,
1000835,S5705110Y,Tay Leng Fatt,Male,"Ang Mo Kio,Ave4,BLK8,#7-620",Northeast,21,,,,,
1000836,S5110479S,Chen Kek Eng,Male,"Hougang,Ave4,BLK1,#13-1207",Northeast,84,,,,,
1000837,S7530410R,Loh Poh Seng,Female,"Hougang,Ave2,BLK7,#11-620",Northeast,37,,,,,
1000838,S4568611H,Chang Xiao Fook,Male,"Changi,Ave2,BLK1,#18-1934",East,32,,,,,
1000839,S4791365E,Teo Yee How,Female,"Ang Mo Kio,Ave2,BLK9,#16-810",Northeast,55,,,,,
1000840,S6392909E,Chen Fatt Chun,Male,"Clementi,Ave6,BLK8,#14-504",West,83,,,,,
1000841,S8555400O,Wu Fatt Meng,Female,"Choa Chu Kang,Ave3,BLK10,#15-717",West,74,,,,,
1000842,S5148511Q,Teo Fatt Wei,Male,"Tampines,Ave5,BLK6,#7-1033",East,15,,,,,
1000843,S6757107Y,Yong Yew Mun,Female,"Choa Chu Kang,Ave4,BLK2,#15-1119",West,73,,,,,
1000844,S4967995Z,Koh Beng Wei,Male,"Sembawang,Ave1,BLK7,#3-375",North,12,,,,,
1000845,S8820814Z,Tan Meng How,Female,"Hougang,Ave7,BLK3,#17-879",Northeast,77,,,,,
1000846,S5262525G,Ho Kek Choon,Male,"Sengkang,Ave2,BLK6,#19-1987",Northeast,44,,,,,
1000847,S7711434H,Chong Yee Seng,Male,"Choa Chu Kang,Ave4,BLK7,#8-850",West,9,,,,,
1000848,S6419723J,Tay Mei Wei,Female,"Yishun,Ave4,BLK9,#2-1877",North,90,,,,,
1000849,S6133397J,Tan Yee Wei,Male,"Sengkang,Ave10,BLK5,#5-419",Northeast,26,,,,,
1000850,S7021215J,Leong How Chee,Male,"Sembawang,Ave8,BLK10,#7-768",North,48,,,,,
1000851,S7032274Z,Tay Yew Gim,Male,"Woodlands,Ave4,BLK10,#5-1461",North,37,,,,,
1000852,S7678472M,Lee Kek Beng,Female,"Lim Chu Kang,Ave10,BLK1,#5-1843",North,10,,,,,
1000853,S5992463O,Low Wei Kek,Female,"Pasir Ris,Ave6,BLK9,#12-661",East,19,,,,,
1000854,S7351605Q,Low Gim Yee,Female,"Boon Lay,Ave4,BLK9,#18-575",West,45,,,,,
1000855,S8860544E,Loh Choon Fook,Male,"Punggol,Ave8,BLK6,#2-1990",Northeast,62,,,,,
1000856,S4790134L,Loh Lan Meng,Female,"Bukit Timah,Ave4,BLK8,#7-822",Central,32,,,,,
1000857,S7665676K,Ong Fatt Kuan,Female,"Tampines,Ave5,BLK9,#11-1641",East,47,,,,,
1000858,S4790811S,Lim Fatt Keng,Female,"Sengkang,Ave1,BLK2,#12-568",Northeast,64,,,,,
1000859,S5327938I,Fang Lay Leng,Female,"Bukit Timah,Ave4,BLK4,#20-1426",Central,80,,,,,
1000860,S8123473O,Teo Poh Poh,Female,"Bukit Timah,Ave6,BLK6,#17-372",Central,9,,,,,
1000861,S8118405K,Leong Fook Tee,Female,"Sembawang,Ave5,BLK1,#17-1262",North,88,,,,,
1000862,S7622966W,Loh Yee Mun,Female,"Bukit Timah,Ave3,BLK1,#9-680",Central,38,,,,,
1000863,S6751719C,Lau Yue Wah,Female,"Changi,Ave7,BLK2,#17-1956",East,7,,,,,
1000864,S5744859G,Tay Gim Mei,Male,"Woodlands,Ave1,BLK3,#13-1714",North,75,,,,,
1000865,S5711994Y,Yeo Kuan Beng,Male,"Boon Lay,Ave3,BLK3,#2-356",West,20,,,,,
1000866,S5756034T,Fang Keng Tee,Male,"Yishun,Ave7,BLK5,#17-1401",North,44,,,,,
1000867,S5276326X,Fang Keng Mei,Female,"Bishan,Ave6,BLK3,#17-966",Central,69,,,,,
1000868,S7201873V,Khoo Ting Poh,Female,"Jurong,Ave1,BLK5,#13-1842",West,40,,,,,
1000869,S6747651Q,Loh Hoong Seng,Female,"Bishan,Ave1,BLK7,#7-745",Central,61,,,,,
1000870,S7143596T,Khoo Xiao Beng,Male,"Yishun,Ave9,BLK2,#3-240",North,29,,,,,
1000871,S6471453V,Teng Yew Chee,Female,"Choa Chu Kang,Ave4,BLK6,#7-1493",West,40,,,,,
1000872,S6854411I,Yap Mun Poh,Male,"Ang Mo Kio,Ave4,BLK5,#3-182",Northeast,40,,,,,
1000873,S4747912L,Chen Seng Fook,Female,"Tampines,Ave10,BLK2,#14-1637",East,15,,,,,
1000874,S7910829C,Chong Lan Mun,Female,"Sengkang,Ave1,BLK10,#4-958",Northeast,33,,,,,
1000875,S5522741O,Chan Xiao Leng,Female,"Yishun,Ave3,BLK4,#5-303",North,66,,,,,
1000876,S6402949I,Wu Xiao Seng,Male,"Jurong,Ave1,BLK5,#19-1314",West,77,,,,,
1000877,S7689556T,Neo Chee Choon,Male,"Yishun,Ave6,BLK10,#6-856",North,45,,,,,
1000878,S5065775N,Chua Fatt Xiao,Male,"Tampines,Ave7,BLK9,#18-469",East,39,,,,,
1000879,S6929391I,Fong Choon Kek,Female,"Pasir Ris,Ave2,BLK7,#4-1087",East,87,,,,,
1000880,S8016095A,Ong Mei Mei,Female,"Choa Chu Kang,Ave6,BLK6,#19-652",West,64,,,,,
1000881,S8197720K,Wong Eng Kek,Male,"Bishan,Ave4,BLK6,#13-454",Central,24,,,,,
1000882,S5088229F,Yap Tee Lian,Male,"Hougang,Ave2,BLK5,#5-338",Northeast,29,,,,,
1000883,S8650859O,Pan Yue Gim,Female,"Jurong,Ave5,BLK7,#14-998",West,30,,,,,
1000884,S7947645N,Tay Kah Lay,Male,"Bukit Panjang,Ave3,BLK7,#6-1152",West,12,,,,,
1000885,S5676815Q,Chen Kuan Fook,Male,"Bukit Merah,Ave5,BLK4,#6-1510",Central,51,,,,,
1000886,S6225305A,Low Yue Wei,Male,"Hougang,Ave6,BLK10,#8-896",Northeast,78,,,,,
1000887,S6869366G,Teng How Lan,Male,"Choa Chu Kang,Ave6,BLK10,#5-117",West,34,,,,,
1000888,S6768778M,Ang Tee Wah,Male,"Pasir Ris,Ave4,BLK4,#15-501",East,71,,,,,
1000889,S7736152K,Chan Yew Ting,Male,"Hougang,Ave2,BLK10,#4-545",Northeast,68,,,,,
1000890,S5019729W,Chan Tee Xiao,Female,"Hougang,Ave8,BLK7,#16-1381",Northeast,14,,,,,
1000891,S6529352D,Lim Kah Hock,Male,"Lim Chu Kang,Ave8,BLK5,#2-491",North,62,,,,,
1000892,S5099350T,Lim Lan Chee,Female,"Hougang,Ave7,BLK7,#20-1314",Northeast,20,,,,,
1000893,S8348241A,Ng Yew Seng,Male,"Yishun,Ave7,BLK1,#8-1519",North,48,,,,,
1000894,S6737954Z,Neo Wah Lian,Male,"Woodlands,Ave6,BLK8,#6-887",North,17,,,,,
1000895,S6319820V,Chan Hock Leng,Female,"Tampines,Ave5,BLK3,#12-1306",East,30,,,,,
1000896,S6884977Y,Fong Eng Eng,Male,"Pasir Ris,Ave4,BLK7,#16-592",East,25,,,,,
1000897,S4719782Y,Khoo Mun Yew,Female,"Pasir Ris,Ave7,BLK10,#16-279",East,85,,,,,
1000898,S7810798M,Phua Hock Lay,Male,"Jurong,Ave3,BLK3,#8-1312",West,55,,,,,
1000899,S5208992E,Low Lay Meng,Female,"Sengkang,Ave1,BLK2,#15-174",Northeast,60,,,,,
1000900,S5463913S,Loh Xiao Eng,Female,"Sengkang,Ave3,BLK1,#8-926",Northeast,64,,,,,
1000901,S6450849J,Neo Lay Yee,Male,"Tampines,Ave8,BLK1,#3-1599",East,28,,,,,
1000902,S4888731N,Tan Yew Yew,Male,"Clementi,Ave6,BLK7,#12-1339",West,16,,,,,
1000903,S8665146Q,Chan Mun Chun,Male,"Clementi,Ave8,BLK10,#5-1846",West,43,,,,,
1000904,S8075985J,Tan Mun Beng,Female,"Lim Chu Kang,Ave7,BLK8,#19-1066",North,86,,,,,
1000905,S6989535Y,Lee Poh Fook,Female,"Woodlands,Ave10,BLK4,#18-1319",North,70,,,,,
1000906,S6166370V,Fong Gim Wai,Male,"Ang Mo Kio,Ave8,BLK4,#15-1771",Northeast,68,,,,,
1000907,S6612086D,Teng Seng Mun,Female,"Changi,Ave4,BLK9,#18-1570",East,73,,,,,
1000908,S4885971T,Ang Tee Hoong,Female,"Bukit Merah,Ave5,BLK3,#15-1122",Central,34,,,,,
1000909,S7195752Z,Lim Sun Seng,Male,"Bukit Panjang,Ave8,BLK5,#11-647",West,41,,,,,
1000910,S5583133N,Fang Kek Lian,Female,"Yishun,Ave6,BLK9,#19-1324",North,51,,,,,
1000911,S4843116C,Goh Chee Poh,Male,"Punggol,Ave1,BLK10,#7-395",Northeast,20,,,,,
1000912,S5245704X,Yeo Fatt Choon,Female,"Boon Lay,Ave10,BLK4,#3-449",West,44,,,,,
1000913,S5787251C,Yong Chun Poh,Female,"Changi,Ave2,BLK5,#4-204",East,39,,,,,
1000914,S5455610C,Yap Lay Keng,Female,"Pasir Ris,Ave8,BLK6,#9-444",East,71,,,,,
1000915,S5340294W,Chang Fatt Xiao,Female,"Sengkang,Ave6,BLK9,#7-699",Northeast,74,,,,,
1000916,S8781104I,Teng Yew Lan,Male,"Sengkang,Ave3,BLK10,#10-1487",Northeast,83,,,,,
1000917,S5891333I,Ong Yue Beng,Male,"Hougang,Ave4,BLK8,#15-1096",Northeast,81,,,,,
1000918,S5712732D,Wu Hoong Lian,Female,"Changi,Ave4,BLK9,#7-458",East,66,,,,,
1000919,S5750878K,Khoo Seng Chun,Male,"Bukit Timah,Ave8,BLK4,#9-1716",Central,17,,,,,
1000920,S7405381A,Ang Gim Meng,Male,"Bukit Panjang,Ave2,BLK6,#20-519",West,15,,,,,
1000921,S4566512Z,Soh How Beng,Male,"Bukit Merah,Ave7,BLK8,#8-915",Central,54,,,,,
1000922,S8828276Y,Ang Lan Hock,Female,"Punggol,Ave5,BLK6,#11-981",Northeast,51,,,,,
1000923,S8785219X,Neo Hock Eng,Female,"Bukit Merah,Ave1,BLK6,#10-1179",Central,63,,,,,
1000924,S6854538E,Yeo Wai Chee,Female,"Sembawang,Ave4,BLK9,#8-863",North,88,,,,,
1000925,S6006958M,Chan Fook Choon,Male,"Bukit Panjang,Ave4,BLK10,#12-1138",West,18,,,,,
1000926,S8751556B,Pang Beng Chee,Male,"Boon Lay,Ave8,BLK2,#19-1824",West,15,,,,,
1000927,S8661590I,Ang Chee Gim,Female,"Bukit Merah,Ave3,BLK7,#9-1276",Central,47,,,,,
1000928,S6082437D,Lee Wah Fook,Male,"Boon Lay,Ave5,BLK1,#2-1866",West,32,,,,,
1000929,S5115214A,Koh Wai How,Female,"Lim Chu Kang,Ave6,BLK7,#18-2000",North,53,,,,,
1000930,S5696694M,Teng Leng Sun,Male,"Pasir Ris,Ave10,BLK2,#18-919",East,28,,,,,
1000931,S5835784C,Chen Wei Yue,Female,"Pasir Ris,Ave9,BLK10,#13-1973",East,74,,,,,
1000932,S5506471R,Yeo Kuan Gim,Female,"Punggol,Ave10,BLK1,#20-1760",Northeast,14,,,,,
1000933,S6613421E,Khoo Fook Mun,Female,"Punggol,Ave3,BLK1,#7-539",Northeast,79,,,,,
1000934,S8447403Y,Chan Sun Yew,Male,"Lim Chu Kang,Ave10,BLK8,#16-1012",North,20,,,,,
1000935,S7391485B,Chan Gim Poh,Female,"Hougang,Ave10,BLK1,#18-1830",Northeast,50,,,,,
1000936,S5120546U,Tay Gim Lan,Male,"Ang Mo Kio,Ave4,BLK10,#14-890",Northeast,33,,,,,
1000937,S8472193N,Teo Beng Lian,Male,"Bukit Merah,Ave3,BLK7,#10-1614",Central,38,,,,,
1000938,S8220667M,Wu How Mun,Female,"Punggol,Ave4,BLK3,#20-502",Northeast,46,,,,,
1000939,S8772925N,Ang Wei Kuan,Female,"Boon Lay,Ave9,BLK10,#6-309",West,76,,,,,
1000940,S5395271Y,Ang Seng Lay,Female,"Bedok,Ave10,BLK1,#17-1330",East,55,,,,,
1000941,S7443619H,Lim How Wah,Female,"Hougang,Ave5,BLK8,#11-1690",Northeast,75,,,,,
1000942,S5664902L,Teng Leng Hoong,Male,"Bukit Timah,Ave10,BLK2,#17-1387",Central,56,,,,,
1000943,S4506875N,Lau Wai Wai,Male,"Bukit Timah,Ave8,BLK3,#17-199",Central,90,,,,,
1000944,S6141619S,Wong Eng Mun,Female,"Pasir Ris,Ave7,BLK9,#8-615",East,42,,,,,
1000945,S6218689N,Leong Mei Fatt,Female,"Bukit Panjang,Ave8,BLK7,#17-471",West,87,,,,,
1000946,S7465978P,Tan Fatt Eng,Male,"Yishun,Ave1,BLK7,#19-1359",North,38,,,,,
1000947,S8724104O,Wu Mun Wah,Female,"Hougang,Ave6,BLK5,#19-1380",Northeast,21,,,,,
1000948,S6185920L,Fang Kah Lay,Male,"Bukit Merah,Ave3,BLK1,#3-1020",Central,58,,,,,
1000949,S6551638J,Fang Fook Gim,Female,"Hougang,Ave9,BLK10,#19-371",Northeast,45,,,,,
1000950,S6245356S,Ang Lian Beng,Male,"Bishan,Ave6,BLK10,#13-1886",Central,39,,,,,
1000951,S5253554I,Chang Meng Mun,Male,"Bedok,Ave5,BLK2,#12-1764",East,34,,,,,
1000952,S5539829V,Wu Leng Xiao,Female,"Jurong,Ave10,BLK8,#20-1313",West,14,,,,,
1000953,S4640413I,Ho Fook Mun,Male,"Boon Lay,Ave9,BLK6,#16-1470",West,20,,,,,
1000954,S7804452L,Lau Kek Yee,Female,"Bukit Timah,Ave1,BLK7,#18-466",Central,22,,,,,
1000955,S5610253Z,Chen Tee Yew,Female,"Punggol,Ave4,BLK2,#14-1458",Northeast,90,,,,,
1000956,S7690043C,Chang Choon Sun,Male,"Lim Chu Kang,Ave7,BLK1,#8-1844",North,44,,,,,
1000957,S5281867Q,Lee Hock Mun,Female,"Bukit Batok,Ave8,BLK8,#4-624",West,85,,,,,
1000958,S6528552Q,Ang Sun Lian,Male,"Bukit Panjang,Ave9,BLK4,#10-472",West,58,,,,,
1000959,S8555258H,Lim Chun Xiao,Male,"Choa Chu Kang,Ave7,BLK9,#20-1723",West,9,,,,,
1000960,S6294996O,Phua Chee Kuan,Male,"Bukit Batok,Ave6,BLK5,#2-799",West,90,,,,,
1000961,S5811733T,Ng Lian Chun,Male,"Yishun,Ave7,BLK8,#3-1350",North,15,,,,,
1000962,S7879839E,Teng Gim Chun,Male,"Sengkang,Ave2,BLK1,#18-1926",Northeast,75,,,,,
1000963,S7551845B,Pan Sun Yew,Male,"Punggol,Ave4,BLK9,#19-1595",Northeast,75,,,,,
1000964,S5359140Z,Tan Fatt Sun,Female,"Boon Lay,Ave8,BLK3,#5-537",West,25,,,,,
1000965,S8175766L,Pang Hock Wai,Male,"Clementi,Ave7,BLK6,#19-1579",West,34,,,,,
1000966,S8709535J,Teng Fook Yee,Male,"Choa Chu Kang,Ave5,BLK8,#8-388",West,35,,,,,
1000967,S5952262T,Yap Meng Chun,Female,"Bedok,Ave8,BLK4,#15-527",East,75,,,,,
1000968,S6023202N,Tay Wah Tee,Male,"Sembawang,Ave1,BLK9,#8-1694",North,43,,,,,
1000969,S7928991N,Teo Fatt Yue,Male,"Clementi,Ave5,BLK8,#16-599",West,25,,,,,
1000970,S8503720M,Fang Mun Wai,Male,"Pasir Ris,Ave5,BLK6,#10-496",East,48,,,,,
1000971,S4751277U,Wu Wah How,Female,"Bedok,Ave3,BLK5,#16-780",East,45,,,,,
1000972,S6715115Q,Leong Wai Ting,Female,"Sengkang,Ave8,BLK4,#17-1709",Northeast,23,,,,,
1000973,S8471815L,Leong Keng Ting,Male,"Ang Mo Kio,Ave1,BLK4,#2-1056",Northeast,41,,,,,
1000974,S4694707K,Chang Lian Lan,Male,"Tampines,Ave6,BLK5,#16-220",East,14,,,,,
1000975,S4670160X,Chan Lian Chee,Female,"Choa Chu Kang,Ave3,BLK4,#14-178",West,90,,,,,
1000976,S5584678M,Neo Mun Xiao,Female,"Pasir Ris,Ave5,BLK5,#13-1463",East,7,,,,,
1000977,S4768017P,Lau Yew Poh,Male,"Punggol,Ave2,BLK8,#11-1664",Northeast,75,,,,,
1000978,S6191214H,Chua Keng How,Male,"Changi,Ave9,BLK7,#6-1633",East,8,,,,,
1000979,S7371719T,Fong Sun Wah,Male,"Changi,Ave5,BLK7,#17-1458",East,38,,,,,
1000980,S7340783J,Pang Wai Xiao,Male,"Punggol,Ave3,BLK1,#18-473",Northeast,81,,,,,
1000981,S7596662I,Low Chee Poh,Male,"Sengkang,Ave3,BLK8,#2-771",Northeast,15,,,,,
1000982,S6770505S,Yeo Wai Yew,Female,"Hougang,Ave8,BLK8,#17-952",Northeast,74,,,,,
1000983,S7183107E,Chan Kuan Tee,Male,"Sengkang,Ave5,BLK9,#6-648",Northeast,32,,,,,
1000984,S7933434A,Teng Sun Mun,Female,"Boon Lay,Ave4,BLK7,#4-877",West,50,,,,,
1000985,S7423933K,Ng Leng Yew,Male,"Bishan,Ave7,BLK8,#5-119",Central,34,,,,,
1000986,S8488451G,Teo Wah Yee,Male,"Hougang,Ave7,BLK10,#2-1649",Northeast,72,,,,,
1000987,S7862317S,Chen Lay Wah,Female,"Bukit Panjang,Ave8,BLK5,#20-130",West,38,,,,,
1000988,S8012649Y,Fong Lan Yee,Female,"Changi,Ave6,BLK1,#8-107",East,41,,,,,
1000989,S8518531W,Loh Hock Kek,Female,"Bukit Panjang,Ave1,BLK10,#6-1178",West,74,,,,,
1000990,S6253859G,Leong Sun Hock,Male,"Bukit Timah,Ave1,BLK7,#7-1932",Central,57,,,,,
1000991,S5114677I,Yeo Ting Tee,Male,"Pasir Ris,Ave8,BLK3,#13-1370",East,52,,,,,
